index,cooks_distance,leverage,standardized_residual
1354,0.002594522477362405,0.021754179048161123,-1.2780427701812809
1099,0.0025276909291478385,0.03436214441216805,-0.9972246725267089
1129,0.0024682685932682523,0.009161425943568644,1.9332149349335324
970,0.002454057218165859,0.029413524563700395,-1.0647556262581506
1783,0.0024184265705643536,0.014450174268135295,1.5196137728162138
962,0.0024121782678782414,0.005751284308730858,-2.4162052235174314
728,0.0023964526002898737,0.0032723840012252505,-3.196719681038998
1822,0.0023628129115833025,0.010540489988553534,-1.7621679535786356
402,0.0023506373550036246,0.005542283461699767,-2.4299963905425828
1471,0.0023419648243669694,0.00285049282058664,-3.38668157849922
1805,0.00232933543014555,0.004349930537926986,2.7320726097196615
682,0.002235817625305357,0.05437643521810742,-0.7377954663199384
305,0.0022262260316944643,0.008070026194959005,1.9572742426369367
79,0.00218565124407547,0.012249032394954168,1.570823140197947
922,0.0021420541828063053,0.009873443297519924,1.7341644546862884
101,0.0021382634462391273,0.006806378298042629,-2.0900349227925847
1016,0.0021380120831472264,0.003458739101002995,-2.9366881865080816
429,0.0021055947981782203,0.07065425296098321,0.6226886085421696
976,0.002100083981279497,0.016365779635700895,-1.3293239032127675
703,0.0020673560434463435,0.004416454964479115,-2.554310029987609
744,0.002064607008250095,0.0051766183754925355,-2.356853747884091
1582,0.0020521137120815595,0.014224089727636585,1.4110473512843824
291,0.002046100430846252,0.01931015857387306,-1.2061474679741317
269,0.002000760759498944,0.00459844098984707,2.462382113498985
44,0.0020006533119355276,0.006425776820083077,2.081072813032651
466,0.0019982613203481966,0.006069972110044421,2.1403003214573055
428,0.0019883826008318594,0.0044227588012067404,2.5032535878927455
358,0.001977358922609599,0.005381452368513208,-2.261961966825586
1364,0.001953677958498566,0.01493142670080944,-1.3433002169960473
209,0.0019397214762142175,0.012232482399146996,1.480825128317162
287,0.0019162543695584939,0.01192075721904516,-1.4911954274432369
822,0.001914907738157026,0.003459166090693536,-2.7790719248535645
902,0.001911242248728434,0.003819307549688337,2.6417920614672314
211,0.0018817182216068842,0.0040787942327287175,-2.536225732847658
836,0.0018569450852889084,0.009152755331994607,1.6776098780038708
1417,0.0018537325152914621,0.005712971294249492,2.1252617092107053
1610,0.0018180900413837361,0.01765594393578426,1.1900303897902431
615,0.001810227617944981,0.004254510101462883,2.4354544168059
1988,0.0018020230817899381,0.008339497199884475,-1.7320314233549288
1065,0.001797514619473084,0.013605639900223364,-1.3507221990171558
556,0.0017915507754818515,0.0028036316012579605,-2.9868158639351576
660,0.0017906986536714916,0.015291393216475631,-1.2705905184570307
1481,0.0017880765913145075,0.02733705513409429,-0.9437618067920803
1207,0.0017836782844361228,0.015713113994393166,1.250696686250668
187,0.0017675750808945365,0.0037108752173874242,-2.577552218386327
174,0.001754377415341185,0.014033566325361853,1.313628526804819
1081,0.0017478160434975776,0.014252266723327347,1.3009266229956424
526,0.0017385187449052463,0.00983952518729981,-1.5650183313215518
1898,0.001736861565084097,0.002807920516320753,-2.93862132159328
1406,0.00173458906961149,0.004144799242435599,-2.4155090472418217
1286,0.001730130859606135,0.004898572761090804,2.218208611891353
280,0.001718094541796662,0.008875910052843789,-1.6388723067372213
964,0.0016971762068082436,0.009574851885048934,-1.5677336581537156
592,0.0016954624537793986,0.00740877426916171,-1.7832824711052486
788,0.0016743602500853088,0.005118986716955823,-2.1344306096215
1857,0.0016518992624684,0.01168495389827478,1.3985886497405795
1231,0.0016443591728882313,0.0037281143472842936,-2.480314120611751
1332,0.0016247576923287361,0.01890853214328246,-1.0863859993881064
1473,0.0016240775226874049,0.005090105295744345,-2.108122713789547
131,0.0016205706315571289,0.00940614540493229,1.5457525465578337
1371,0.001618844692994472,0.01060917582977568,-1.453816944491275
434,0.0016119454272662185,0.016022426689386603,-1.1772471253609347
950,0.0016082066203675918,0.0038334996611219152,2.418818003879204
1960,0.0015815817459839832,0.006691465181024422,-1.8129728987563523
1323,0.0015726574989651555,0.009208009231470112,-1.5391801842280706
153,0.0015673297802885821,0.003537738866993956,2.4860608351003286
430,0.0015642189173751245,0.009602126601690948,-1.5029132748386944
421,0.0015636908313738818,0.003698158316133702,2.4285227693545717
490,0.0015481347890489929,0.005728611823847525,-1.939528547897118
581,0.0015465004722796862,0.005612634054927762,1.958544671914638
260,0.0015405087224321867,0.003967943671244729,2.3267515265249514
1453,0.0015329359281303482,0.013192137691872599,-1.2670236812461975
659,0.0015223841639762019,0.0040492019366860305,2.289603976723739
394,0.0015016652936689977,0.006635209928562373,-1.7740981246630323
898,0.0015007645720102605,0.00596407839842746,1.8713269402657706
1683,0.0014957410701384945,0.0072066540129882405,1.698458030920357
803,0.0014831020440719182,0.011855405562225339,1.315532484155461
1242,0.0014818941477191228,0.004923719422324691,-2.047642561382488
446,0.0014755504735651822,0.0058930465818002875,1.8667564970565536
1190,0.001466649940063602,0.005461444198491353,-1.9336787030680278
258,0.0014612482034035452,0.004552135006399005,-2.115084418020312
333,0.001459149904146245,0.013016059214482434,-1.2445984581502518
1754,0.0014561862058156962,0.01244128998002861,1.2720999329566671
43,0.0014331173536942636,0.07908852702524138,0.4833448476968405
249,0.0013934274630608176,0.0052631130993424265,-1.9201668193563648
1841,0.0013863391701999447,0.0055747184008973286,-1.8606872261624388
485,0.001380334445298093,0.02998809406038082,-0.79062452309028
877,0.0013613635576306834,0.011042185451430852,1.3065091124058628
903,0.0013576708644061964,0.014477530795533915,1.1374892038719244
1523,0.0013564442064346472,0.021371319496616747,0.9325202824269576
491,0.0013546777047714958,0.010791185226771902,-1.3185342783122869
1758,0.001304596548476903,0.0036725620253045274,2.225966407847761
627,0.0013033564309171222,0.0028669630643439665,-2.5191911458455127
550,0.0013004994578798682,0.003497547040507883,-2.277595045914225
1570,0.0012892299794993699,0.004410174346774732,2.018559527532338
1027,0.0012873975686043396,0.006951760125209307,-1.6045680638391138
346,0.0012689738556080166,0.03880378781730343,0.6633753348649399
1211,0.001268266117012478,0.012413042962753352,1.1885508210334814
492,0.0012565836970573085,0.006126792442709081,1.6893072109569183
1766,0.0012532822247474536,0.005191098405778193,-1.8337015766272518
1645,0.0012354047856008323,0.011786066141874454,-1.204230734457913
1102,0.0012287690937910322,0.0030995289888276914,2.352216038490733
1833,0.0012277877498110676,0.005591099618178312,-1.7484755031468775
1867,0.0012253973750692118,0.00533513745869247,-1.7884140462057219
839,0.0012171883922885082,0.006575707449975897,-1.6044975749432513
634,0.0012155714811538031,0.004006969910425187,-2.056716243717014
725,0.0012149803698173027,0.009488325763399487,-1.3325504314191818
727,0.0012116622953148998,0.006975322376551933,-1.5540060071198438
1421,0.0011994544593844528,0.0047824997503210466,1.869336231839938
799,0.001192237284775439,0.007065419548917127,-1.5315694948788465
1096,0.0011894427456140115,0.0033083820495643955,2.2397954798412267
1543,0.001187003797870807,0.011765118536824925,-1.181468121658606
1531,0.0011557697586900182,0.004583539288792282,-1.8745697785039035
1444,0.0011425615351101691,0.009725585378094868,1.276214637147456
1630,0.0011416780733491268,0.003331833832333004,-2.186600658457748
1489,0.0011407327618920431,0.0043024003295647865,-1.9224909151574985
1943,0.0011372479634078586,0.012701255607962602,-1.1124809067100212
285,0.0011279190220407573,0.00789566286937149,-1.4085989301529922
1740,0.001127512340779599,0.005355874698156502,-1.712155978924732
731,0.0011102941421344066,0.004655527460258067,1.8229942560924852
344,0.0011043990630733758,0.0033388013007346886,-2.148352398558573
263,0.0011043743750270487,0.004020528508584372,-1.9570674732623319
650,0.0010987808028506156,0.0131465682467329,1.0745822859142569
1555,0.0010955801154701322,0.003157544990827976,2.2005162389841346
1212,0.0010942701077619212,0.006008439861956583,-1.5919769479038355
1162,0.0010911230058764097,0.0051608614614265125,1.7159957390217906
525,0.0010891116603498423,0.012093181500483158,1.1160609881610202
1348,0.0010848668232514226,0.003985045415125439,-1.9483569447950106
649,0.0010847465613906182,0.0015741106186962324,-3.1036193544251116
462,0.001076263226432229,0.01206537378101578,1.110751688107046
1360,0.0010623701808807778,0.006283388664768059,1.533685341296508
1675,0.0010582974779888656,0.0040044651742222265,1.9196600796701457
838,0.0010538777435525337,0.006184064963514904,-1.5398382049369255
1797,0.001045754164348195,0.012333592706058313,1.0827773420685372
893,0.0010394836447644362,0.010861954251314662,-1.1511908175594603
320,0.0010384110458729785,0.0039620693369605275,1.9117256638576545
1842,0.00103107191756866,0.010731832217137895,-1.1535291596263815
433,0.0010308694615954643,0.006789169814960937,-1.4530422500310094
821,0.0010299329761382604,0.008803919703521249,-1.2741197599612542
1289,0.0010284155282656703,0.014316620149936603,0.9956272997189586
498,0.0010207456422989202,0.008925582180914302,1.2596724804234116
173,0.0010204526616191122,0.011543208585597077,-1.1060532146984363
952,0.001019549774734739,0.018737183447571876,0.8645870993572985
1622,0.001018119530755799,0.004805183848017735,-1.7181554358707334
741,0.0010156514769050049,0.005386457179512777,1.6203616216973604
84,0.001008326022779887,0.011434331655419294,-1.1047445687620823
1638,0.0010063524966085965,0.03431690011184887,-0.6296545880327867
560,0.0010051955375631554,0.010248348286341951,-1.1658038178263908
1503,0.0010018982755209955,0.014523389881014112,0.9755847316113428
1752,0.000994124221211659,0.004309509381784378,1.7932160193861764
404,0.0009915932931220302,0.005599811040738675,1.570090627057576
1653,0.000989644819444215,0.006572894476164675,-1.4470827561250845
1314,0.0009851605671806806,0.008737914210593094,1.2508576454072944
1020,0.0009755884948274355,0.007233620858110929,-1.3691247215579632
138,0.0009716035105957587,0.009384151864308299,1.1982948081218157
1346,0.0009645917068808092,0.004631716780757312,-1.7035570458513762
73,0.000963722214412616,0.00949464011161872,-1.1863944705225937
139,0.0009619384810121717,0.008673852418240428,-1.2406233004602065
23,0.0009608019088258691,0.002614152935176873,2.265411242136536
214,0.0009607228192901607,0.0033872813809078953,1.9893016651354292
796,0.0009598974009722374,0.005108426318713425,-1.6177847422636062
1722,0.0009598371140100679,0.007126303778215348,-1.3682883339174756
1195,0.0009557046618587855,0.003089584743462683,2.0778006644005873
619,0.0009488359564127332,0.012403523749411829,1.0284349080741313
1382,0.0009480615136518914,0.003262192301795819,2.013807541872391
1192,0.0009469753949884048,0.010033538281656335,1.14371166391809
1293,0.0009445624707871845,0.005315836575870342,-1.5730269099607934
947,0.0009415820714657859,0.011387393282679714,1.069778881538626
608,0.0009404002316823235,0.004719838892809274,1.6662089691013933
1697,0.0009367631345888525,0.017302874382233092,-0.863037424756532
1080,0.0009226738196082059,0.004661266543555358,-1.6608163069466804
1849,0.0009197625312718297,0.009820045304922706,-1.1394681593527745
1729,0.0009116431861659081,0.005975031556022666,1.4571525076967649
487,0.0009105034777162832,0.004055071313916082,-1.7693886473373723
618,0.0009088212968175264,0.006596643698433464,-1.3842182263046767
1457,0.0009074360746229851,0.008670488527982956,1.205200412478815
1232,0.0008973519521654765,0.014281363667620148,0.9311873518381846
1655,0.0008908435530810286,0.016387796836238117,0.865199793277259
1170,0.000887666221385083,0.005231477098290197,1.5372259876378722
1001,0.0008864136707094304,0.0064166733793614905,1.3862112569018465
1659,0.0008833479429593011,0.006749038784159898,-1.3490823297018077
609,0.000878177359687845,0.0044086837426592215,-1.666254031117724
1957,0.0008769644744244813,0.008694029882115432,1.1831731749021743
1713,0.0008765969173115481,0.009921369028782233,-1.106656983904972
1619,0.0008761656420805499,0.009923612659407739,-1.1062583875484437
869,0.0008724331963431708,0.008122273614329888,1.2212944124806377
484,0.0008706152993087327,0.010043071281189385,-1.0961047062693523
994,0.0008697628173532943,0.01157246270013736,-1.0198210216383405
136,0.0008669642405117668,0.005963005237469979,1.4224378125229373
288,0.0008635165215090995,0.005146139269050947,1.5287561623213286
1552,0.0008557515971160895,0.0029738096781678535,-2.0041700836322933
1745,0.0008477537253018927,0.0028936554648132597,-2.0223028829192753
481,0.0008470797447617269,0.006286454602429134,1.3691589807620803
400,0.0008452539795183687,0.003411596185349858,1.8592454809433374
974,0.000845110436145953,0.005687018214768667,1.4382685877167876
1544,0.0008344674167364082,0.017839212294662198,0.8019959373044506
1823,0.0008335269699060987,0.0035541191186040243,1.8087756987601737
705,0.0008322097735806568,0.0059834638300124855,1.391236276520608
1200,0.000832165918922531,0.0077106700733191105,1.2244528907825363
250,0.0008305403506305763,0.009801941857927245,1.0838005333415925
1274,0.0008301657132447176,0.012243102100443848,0.968335188620551
702,0.000827917263517193,0.006477404620911724,-1.33335516626209
1452,0.0008247455059729636,0.0037877373052013098,1.742649366362312
746,0.0008228852767966472,0.005290009839024844,-1.4718164878826963
1965,0.0008218213029125342,0.024427039293933205,0.6778711908788478
360,0.0008197835414442274,0.004318702308462357,1.6266613795139298
1635,0.0008196349092337728,0.005654421604957051,1.4205248036152944
824,0.0008171654156367258,0.004553387092549416,-1.5814690877399846
116,0.0008130815350033473,0.020895541734699683,-0.7303293658198058
1728,0.0008126034641713084,0.0058247363713953915,1.3934670125946431
437,0.0008104009992607292,0.009146156904790571,-1.1086628040580846
1201,0.000807633496489015,0.004831831027645624,-1.5260316758401813
1556,0.0008071132701703484,0.004829767359007493,1.525867574775469
797,0.000803542228829146,0.008919346634612857,-1.1180374437176004
149,0.0008022953856125912,0.003416401851537272,1.8101041261845825
42,0.0008018694956361906,0.016981317407695994,0.8061410935870602
1008,0.0008011174163386778,0.007154694444046468,1.2475482529779955
726,0.0007999932811453125,0.017063199295520408,-0.8032296909021257
1492,0.0007957295253457376,0.009965775876299036,-1.0520013573025602
1151,0.0007851679370787209,0.004865388013348612,1.499434404771641
750,0.0007847185581037584,0.009902527687882908,-1.048061874302825
130,0.0007810333255488606,0.009137073906089229,-1.0889351608990556
1353,0.0007785820204436217,0.022316069057516832,-0.6910454206210493
1712,0.000776901411253742,0.010405117142046491,1.01707319007713
1664,0.0007746394293002885,0.004646293539338691,1.524225469711636
480,0.0007700393116576023,0.005426255480403531,1.4056876937664013
230,0.0007670556804733115,0.0036813141875921703,-1.7048067590152636
915,0.0007669593149526785,0.005862386718933174,1.349386006273901
1369,0.0007638751155553511,0.009353292257415978,-1.0642712906817453
1554,0.0007636460542813106,0.009146495116460703,1.0761862661177801
262,0.0007529825934316953,0.01227261322992639,-0.9210994229303222
1391,0.0007528038506710754,0.00731418659705333,1.1959907578514475
825,0.0007515202821819409,0.005005219907279589,-1.4462160945458606
946,0.000749097156228739,0.005641051186230287,1.3596422923507385
401,0.0007478733136247412,0.02185829495521196,-0.6844957930356357
301,0.000744833518164718,0.0036508035008374325,-1.686961542599823
469,0.0007387999518962545,0.0029934687237596312,-1.8560474991083264
934,0.0007379826417342496,0.005244751564717341,-1.3998540246167288
1235,0.000736589127763809,0.007265473348499882,1.187028855291347
909,0.0007347265575521379,0.02453173966622322,0.6395423152106335
1674,0.000734326068325652,0.022101452051642816,0.6744425901694062
1070,0.0007337831134146054,0.032733146363426106,-0.5509689832632102
349,0.0007303594856994464,0.011603291925931885,0.9332701827283897
228,0.0007301738319172511,0.010420809573650068,0.9852619187635822
847,0.0007287329794371226,0.005367297586580908,1.3749970283184834
29,0.0007269252317606837,0.005054474397242445,-1.4153718075953303
355,0.0007227237959021632,0.005487504335286704,1.354153444897127
218,0.0007207009503697353,0.005284406821803965,-1.3781386285483639
873,0.0007182777354911556,0.0032007634551114656,1.76964958532897
1594,0.0007168133550898814,0.008655234825406605,1.0721115953424838
1357,0.0007104806903327083,0.005147850089153736,1.3864572500531398
388,0.0007077591860689831,0.004380705036151108,1.5006569417275581
161,0.0007077348522360854,0.003693446463017223,-1.6348574799534175
633,0.0007047012367478967,0.009208267800936242,-1.0303119832567154
1480,0.0007045379097089503,0.004606591480268481,1.4599020935223483
914,0.0007001993867469873,0.009589746656106238,-1.0061874073666273
1366,0.0006971452025660146,0.00705038181740351,1.1724192146161656
780,0.0006873766904428882,0.010312707169246153,-0.961001514815763
879,0.0006857076605862562,0.009914372957677522,0.9791230405551256
514,0.0006789973803037412,0.0050066639742030895,1.3744657778296825
203,0.0006777712099741498,0.011207740627148115,0.9149535983252913
18,0.0006732973377658754,0.0073113594973226075,1.1312925399879827
1636,0.0006723308651791786,0.005168969907807891,1.3459477537774236
919,0.0006710216637192396,0.013865926129599162,-0.8173834312182433
21,0.0006673474124159176,0.0251137670633911,0.6022281419750567
558,0.0006659580179690127,0.005150639450376793,1.3419475182230423
1969,0.0006641943516637671,0.053752852100864945,0.40458813483020045
1326,0.0006632959260381688,0.007283095953820337,1.1250514285848394
1397,0.0006630330526797872,0.006331385470757999,1.2069881768395105
124,0.0006602365563074092,0.005761074922432927,1.2630118366674619
508,0.0006579663204263472,0.016589558410091642,-0.7389513457411705
1464,0.0006544851692688562,0.009475344993529977,-0.9786987914441974
482,0.0006544406194768405,0.005950785322617624,1.237131722065381
15,0.0006534746991070135,0.0035241929687080506,1.608355120086215
238,0.0006534011300087865,0.0021172293842512905,2.076393994718015
1479,0.0006533019049980525,0.007988183404690093,1.065750117188416
1549,0.0006525747093191475,0.003575416175234623,-1.59565153308171
1900,0.0006518214443937717,0.002047822394989622,2.1088080997469696
3,0.0006434746233839662,0.017633849591868228,-0.708423335912018
28,0.0006410587614661013,0.006278668829415351,1.1918221590486926
1787,0.0006393152103043891,0.009784600820822994,-0.9517323204983558
197,0.0006364360345375001,0.008449049119793684,-1.0225745943964466
1686,0.0006339751440641457,0.0027380364322460854,1.797981213350018
1896,0.0006331436560684215,0.008325150767525723,-1.0275518452461234
1914,0.0006311736252424643,0.013977105189804323,0.7895385177251716
1821,0.0006301744986748276,0.004042325323571419,1.4743454038335575
706,0.0006266149374007504,0.0043926148375159615,1.4100901607139626
1526,0.0006248705431021259,0.014991462028672457,0.7581533300042771
1374,0.0006247960711469311,0.009418038399565048,0.9591756432814879
1518,0.0006238493403174053,0.003391534256656153,1.6020204657781605
673,0.000622214153957306,0.013233741229434954,0.8059345742421579
1204,0.0006207340026323817,0.003458392896172692,1.582440314238103
1708,0.0006200926337727562,0.003009161673233177,-1.6959581327955406
1614,0.0006118462860498983,0.0066811448749757064,1.1285065314917528
1110,0.000609911718716609,0.005819378819325961,-1.207791138870175
1011,0.0006090565288251952,0.01498810266095707,-0.7485834612185484
1431,0.0006074503052343629,0.004777261599123141,1.3310366943642353
868,0.000606714192808545,0.009720023598940074,-0.9302537603288246
1458,0.0006063248564980037,0.003861884661462474,1.4797107657952402
1356,0.0006027975783287316,0.008669683069990887,-0.9823298711478429
630,0.0006015717138122459,0.008577016054858555,-0.9866635884510787
410,0.000600997410480706,0.010759425680434311,-0.8795423055520403
1654,0.0005994022855965445,0.005056373576913615,-1.2849992545145512
304,0.0005990362305443947,0.004591394549450113,-1.3484006435236378
10,0.0005987740376458858,0.01528097736218258,-0.7349809727784881
1188,0.0005966701046212681,0.002728801510140943,1.747237017073413
1532,0.0005955209094189328,0.004265358362776483,1.3951039580001232
1037,0.0005937045286953136,0.002053933720973121,2.0095995343402517
1179,0.0005905408653993951,0.010108638298679173,-0.8997802049927803
1605,0.0005894909967904568,0.0036398094087157287,-1.5030432168797867
225,0.000589283582625175,0.0038362671119015865,-1.4636496481082155
78,0.0005881906502471449,0.0046438705458415885,1.3285327704944607
1220,0.0005876293944175949,0.008971623767871485,-0.9532861697723106
1422,0.0005845149858940756,0.0034227955471011116,-1.5435718089957429
1145,0.0005844593583130799,0.00256485360494723,1.783824888511976
1761,0.0005814315953335862,0.006419772389104232,-1.1224189405458251
1306,0.0005807083612559085,0.026027173531545007,0.551572968099624
732,0.0005788637024049636,0.008877649941769341,-0.9511889657357834
954,0.000577193577101468,0.00877561224803506,0.9553709669655998
925,0.0005771420978542352,0.0036429792586066866,-1.4865671723171623
1269,0.0005744589736608467,0.031136866476173447,-0.5002502220214547
1578,0.000570239055761908,0.0068626563729557435,-1.0748578355982277
887,0.0005662581640280733,0.004536739885936713,-1.3189002004118782
1454,0.0005639166313826592,0.005310276840128619,1.2160647606755899
680,0.0005638533634790696,0.010192118528911623,-0.8755688987990011
1643,0.0005638522989001987,0.002936715063873485,-1.6371073273145555
800,0.0005627607519581379,0.0030653759733821296,-1.6007274176546864
1913,0.0005605318047934646,0.0041682412334973626,1.3692435733859176
1742,0.0005604341655094532,0.008690389120752779,-0.9460440668223611
1695,0.0005587274038263036,0.017061329304831875,0.6713063915124531
58,0.0005558000350845278,0.00465387183477621,1.2900399478741507
95,0.0005548059112419384,0.002623345128875959,1.7184481853020745
1494,0.0005520466026261365,0.007233332120421139,-1.0299266100722568
539,0.0005509580798994742,0.00656815565986039,1.0801165394019896
1616,0.0005498137609432187,0.005567188901048915,-1.1725775212302652
1669,0.0005472562239554023,0.011792112615279923,-0.8012863074773354
924,0.0005452473255077861,0.0036508611123981906,1.4433408684116997
1907,0.0005421363833856931,0.010364168100528202,-0.8513120417870795
551,0.0005420857147617565,0.0035756186750824726,-1.4542684208463628
1968,0.0005416886978982124,0.008490934987733983,-0.9410430503328403
1057,0.0005405470782724014,0.0024237546984792902,1.7648569010567254
71,0.0005403122630493924,0.004108331275723604,1.3541281045539795
1813,0.0005323819523217218,0.008969378344706545,0.9074820536043834
998,0.0005321526888962758,0.014680702252800814,0.7071266861490177
1958,0.0005313883767467716,0.00487273450248498,1.2326023220740918
1536,0.0005313053489408183,0.013586264763208022,-0.7348786505245094
385,0.0005295789834780813,0.0077201586987245795,0.9761877622935378
1358,0.0005283776452964515,0.02149396461061131,-0.5803095597814936
274,0.000528028800747455,0.003948332968323896,1.3656105766241513
1628,0.0005277648159111805,0.0086565517754593,0.9198644600772039
1720,0.0005273946722072783,0.003984934590004483,-1.358483106534337
441,0.0005268399774811542,0.006162353208342592,1.0906560365710425
544,0.0005255839347365066,0.008365618252727391,-0.9339246225508623
790,0.0005233996034184058,0.007778797818810338,-0.9667823698859159
1836,0.0005199895413364013,0.00967839044667989,-0.8630736961066261
1147,0.0005177806024162626,0.0057905157525699694,-1.1156224195040567
694,0.000514794065906909,0.01087428240657653,0.809666605063996
779,0.0005142179072940396,0.004261460227417855,1.2969733570847688
1517,0.0005136955609821117,0.012940220013931329,-0.7406581772435401
1831,0.0005112499584232342,0.006547261254613444,1.0421360775581898
852,0.000508155155384638,0.005539599011221021,-1.1300997230193368
678,0.0005067067253626773,0.013801667295932473,-0.7119651028178133
502,0.0005051892111219469,0.006028912987327297,1.0798375346686104
1557,0.0005026750457828771,0.00463100789258471,1.2298778332009928
1472,0.0005022614846565231,0.008012425261497315,0.9330395997136249
819,0.000501904559352194,0.013062279659174114,-0.728634907103639
776,0.0005014730139904347,0.009933231945334227,-0.8365169683724272
151,0.000499123603185326,0.005627296729605188,1.1112013505056586
1273,0.0004990878730816842,0.012062104756384555,0.7564945451460519
687,0.0004984257428678303,0.023106920881559898,0.5431461781917397
1743,0.0004977390201875627,0.00816006975181954,0.9203197049420443
1934,0.000496679351397932,0.004834652282128716,1.1963742885935589
334,0.0004958216488540309,0.005447956737024117,1.1257026602006877
1116,0.0004941245974951875,0.0037005040991354397,1.3647300836846399
1487,0.000492011867394413,0.0031295362549534226,1.4812595985603196
505,0.000491247657621472,0.007450416749472046,0.9571942622797119
1915,0.0004911552372722319,0.007081127629313478,0.9819267223275029
453,0.000489677426694164,0.0033628266684737427,-1.4253954213028155
46,0.00048759948294427194,0.007082924746192117,0.978240889468007
542,0.0004844296085198164,0.0028545646975548845,-1.5391773544442402
1305,0.0004823236961636196,0.004207116251122588,-1.2642284814185736
1530,0.0004813253908738873,0.010293440605070234,0.8049267246284882
1103,0.00047752962345206404,0.009564028694655457,-0.8320644059450117
637,0.0004766030531151904,0.0040346114320991815,1.2834049016201965
1218,0.00047266810473839085,0.0068195556942732905,0.9816986779913006
1342,0.00047098186467446867,0.0016925917034213984,-1.972069213831237
850,0.0004670592226866168,0.010291078789564246,-0.7930001780599757
1,0.0004667082790031232,0.009932287845610897,0.8070390893517729
94,0.00046563294405990306,0.002949156831998832,1.4845525865575682
1361,0.00046525534241495417,0.0056899703000643795,-1.0668800951644184
757,0.0004640766930770636,0.01581849444308813,0.6357903375278339
1940,0.0004639234716432997,0.005517072165549686,1.0820106222650894
1930,0.0004631001260854664,0.011554063227767567,-0.7447500787170015
1826,0.00046113266765447327,0.0026915488225992806,-1.546644784165124
1535,0.00046011122880883356,0.006806665495590903,-0.9694940049805972
1249,0.00045635394449264306,0.0024722397799287403,1.605580638244348
567,0.00045455526811787376,0.0029924493030500784,1.4561066608035869
1420,0.0004545186195637662,0.0031707931299070164,1.4143805653556185
1597,0.0004543483526521715,0.007544929221549715,0.9147161336970643
1588,0.00045391584858713556,0.004492216184406487,-1.1867075271540635
